id,comentario,anotator1,anotator2,anotator3,label_final,links_post,account_post,pred_sem_instrucao,erro_sem_instrucao,pred_instrucao_manual,erro_instrucao_manual,pred_instrucao_automatica,erro_instrucao_automatica
3091,"@matthews_salles Errar é humano, persistir no êrro, é burrice! Vai se preparando q o seu choro ñ demora",1,0,1,1,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,1,False,1,False,1,False
289,"Vai tomar no seu cu milicianos, isso é inveja do PT",1,1,1,1,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,1,False,1,False,1,False
1099,Ridículo....Velho babao,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
4566,Meu Deus... forte isso. Estamos todos com a senhora ministra .,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
1547,Pastor do demo,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,0,True
206,"pois é, né? O dinheiro da OAS fez com que ela esquecesse de ter pena do Brasil. Muito cínica.",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,0,True,1,False
6566,"@grazi_diphylleia acabei de ler na imprensa. De fato, a situação é grave e eu não queria estar na ele de Manaus e entorno agora. Meu Deus 😱",0,0,0,0,https://www.instagram.com/p/CyTgWs3gTCI/,Manuela d'Ávila,0,False,1,True,0,False
1423,Luladrão ! Canalha!,1,1,0,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
5469,"Qualquer coisa que alguém da direita disser será desvirtuado para ser usado pela esquerda pra atacar. Ele citou um exemplo histórico que nós não queremos de volta mas pra isso o Brasil tem que se preparar, coisa que não fez na década de 60.🇧🇷",0,1,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,1,True,0,False
2295,"Realmente , seria mais sensato que os filhos do Presidente permanecessem calados!!! 👍",1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,True,0,True,0,True
3340,"@brunno_slopes Né isso cara, comentário sensato. Parabéns, uma coisa é apoiar esse governo, outra coisa é ser gado cego e idólatra cara. Esse povo é louco, se lula mandar eles se jogarem de cima de um prédio, acho que eles se jogam viu",1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,1,False,1,False,1,False
5951,Verdade Lula gigante,0,0,0,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann,0,False,0,False,0,False
2785,"Fala sério, garota manipulada por uma mídia midiática, sem noção que fica andando para cima e para baixo com assessores que custam uma fortuna, vai estudar pirralha",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
4577,Estamos contigo @damaresalvesoficial1,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
5973,Nem era pra ter sido preso! #LulaInocente ❤️🇧🇷💚,0,0,0,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann,1,True,1,True,0,False
3989,Brasil sem esperança!,0,0,0,0,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,False,0,False,0,False
6191,❤️❤️👏👏 LULA o melhor Presidente do Brasil 👏👏,0,0,0,0,https://www.instagram.com/p/C114G1zNdjW/,Fernando Haddad,0,False,0,False,0,False
3047,Misericórdia!!! Inacreditável!!! Esse povo é doente! Só pode!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
2695,joice nao paga de palhaça,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
3337,Dois desqualificado sem qualidade nenhuma,1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,1,False,1,False,1,False
2585,"Vc está postando essas coisas dessa pirralhada só pra denegrir a imagem do seu presidente, a maioria dos brasileiros nem sabem do que se trata, mas vc faz questão de causar polêmica, continuo dizendo, a opinião dos outros não faz a menor diferença pra mim e pra mais da metade dos brasileiros",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
2223,Exatamente só fala merda ....,1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
5487,@joicehasselmannoficial cuida da sua imagem pare de dar manchetes para a esquerda ajude o nosso Presidente e pare porque sua Boca fala do que seu coração está cheio porque você não esquece o filho do Presidente e cuida de fazer a sua política e mostra para o povo o que o nosso Presidente 🇧🇷 está fazendo de bom.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
187,A fonte secou! Não tem mais propininha!😂😂😂😂,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
176,Pilantra vadia,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
6774,Verdadeiro homem de bem 👏👏👏❤️❤️❤️ te cuida amigo... deus te abençoe,0,0,0,0,https://www.instagram.com/p/CxnmwKdLEno/,Fernando Haddad,0,False,0,False,0,False
2232,Todos farinha do mesmo saco ...os que pensam q não são logo mais será... infelizmente 😠,1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
5634,..papai não tem mais controle sobre o bebê..,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
2612,Essa PIRRALHA É MASSA DE MANOBRA E ponto final,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
1284,"São as HIENAS carregadas de perversidade e sem nenhum respeito por pela dor dos outros. Não passam de lixos! Não merecem se quer,um segundo de atenção. Tamo com a senhora,ministra! Estamos do teu lado sempre. 🙏",1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,1,False,1,False,1,False
1839,"No Brasil ñ pensou, e sim na sua pessoa. Patriota de bosta",1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
3896,E ele quer decidir até as eleições vizinhas.,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,0,False,0,False,0,False
6906,Muita boa pessoa Carla Zambele,0,0,0,0,https://www.instagram.com/p/C5ivDPjt8Hp/,Carla Zambelli,0,False,1,True,0,False
3362,"@adnbarross você já tem seu presidiário, porque quer outro?!",1,0,1,1,https://www.instagram.com/p/C5ep78XPyzw/,Eduardo Bolsonaro,1,False,1,False,1,False
3210,Tomar o diploma dele,0,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,True,0,True,0,True
5692,"Nunca houve isso no Brasil o Bolsonaro semeou está descriminação contra a os negros ,os gays, contra a todos. O quê que este homem aínda está fazendo no governo.",0,0,1,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
6613,Parabéns presidente Lula!!!!,0,0,0,0,https://www.instagram.com/p/CpSwP0Fu9Zg/,Fernando Haddad,0,False,0,False,0,False
3032,"Isso e inaceitável uma desgraça dessa nem lúcifer aceita vão te lascar infelizes amaldiçoados !Fora esse STF isso e o satanás tirem pelo amor de Deus , e uma tortura brasileira acabem com essa infâmia nacional acabem com eles !",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
4517,@fernandohaddadoficial Camisa do Sr. Professor Fernando aprovada... Desta vez. 😂💋,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
5495,"Agora eu vou concordar com vc, os filhos estão atrapalhando a gestão do Pai. Infelizmente",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
2320,"Se arrependimento matasse, eu e todos meus amigos e familiares a quem incentivei que votassem em vc estaríamos mortos!! 🤮",1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,True,0,True,1,False
950,Silvio Santos é a cara do senhor do engenho,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,True,1,False,0,True
4593,Que Deus nunca a abandone ministra!,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
6141,@joaoamgomes Por que os petistas têm tanto medo de investigarem a morte do Celso Daniel?,0,0,0,0,https://www.instagram.com/p/C45ML5SODEv/,Manuela d'Ávila,1,True,0,False,0,False
3276,"O grupo é grande, com certeza tem mais políticos no meio.",1,0,1,1,https://www.instagram.com/p/C45ML5SODEv/,Manuela d'Ávila,0,True,0,True,0,True
1697,Governo de demônios,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
2243,Cala sua boca 🤪🤪🤪 só fala merda,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
3237,"O tombo vai ser grande, eu vou aplaudir de pé.",1,1,0,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro,0,True,0,True,0,True
2029,Rindo feito um condenado,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
1015,Velho podre,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
2101,Ñ suporto essas palhaçadas esse ñ. me representa.,0,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,0,True
3146,Kkkkk bem afrontoso👏👏👏👏👏👏🙌,1,0,1,1,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,0,True,0,True,0,True
3596,Geração salva🙏,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
4059,Nasce um MITO 💜,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,False,0,False,0,False
1473,Isss aí @bolsonarosp 👏👏👏👏(Carniça humana!!!!! Lula)!!!!!,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,0,True,1,False
4125,Eitaaaaa! Isso sim é notícia boa! Gente boa!!!!,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
4154,Professor vc sabe se apresenta diante os governantes mundiais Haddad presidente 2022 Lula livre já,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
778,coisa nojenta sim,1,1,0,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,0,True,1,False,1,False
5391,Deveria recolher impostos em quem votou nele !,0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,True,1,True,0,False
994,E essas mulheres rindo????? Credo,1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,True,0,True,1,False
6381,"Seja bem-vinda, Aniele Franco!",0,0,0,0,https://www.instagram.com/p/C5QuPgVxEbq/,Gleisi Hoffmann,0,False,0,False,0,False
990,"Ele sempre foi um monstro. Sempre humilhou pessoas. Sempre foi um péssimo empresário, um empregador desleal e injusto. Já deveria ter sido banido há tempos. Faustão não é muito melhor. Temos a pior televisão de todos os países.",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
3114,🤣🤣🤣🤣🤣ser desmentida ao vivo não tem preço!!!🤣🤣🔝🇧🇷,1,0,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,0,True
6161,"Eu quero gente honesta e competente na política e não importa o gênero, a cor, a raça, se é gay se é hetero, etc. Temos que ter políticos honestos e competentes, isso é o que importa",0,0,0,0,https://www.instagram.com/p/C4QI4HHgfJJ/,Manuela d'Ávila,0,False,0,False,0,False
5956,"Verdade, domingo teve um show da Unilever em Candeias/ Pernambuco# a multidão cantava Lula livre! E olhe que a prefeitura é Bolsonaro.",0,0,0,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann,0,False,0,False,0,False
4225,haddad e freixo ❤️ futuro do brasil,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,1,True
6468,"Parabéns Eduardo. O povo precisa muito de vcs deputados do bem, que tem compromisso com o povo brasileiro 👏👏👏",0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro,0,False,0,False,0,False
5766,eu sinto a indignação,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
3510,"Boa pergunta, #CarlaZambelli!!!!",0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,0,False,0,False,0,False
3066,Cambada de lixo humano...só se servem...não nos servem,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
5886,👏👏👏👏 Parabéns Ministro pela decisão sensata!!!,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,0,False,0,False,0,False
2087,Aí seus otario bonsoniho,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,0,True,1,False,1,False
1356,Que absurdo. É muita petulância desse presidiário.,1,1,0,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
4347,Essa também não quero perder!!! De jeito nenhum!!! Boa Lêda Nagle!!! Essa daí eu respeito!!!!👏👏👏👏👏❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,0,False,0,False,0,False
3631,Que farda linda!!!👏👏👏👏😍,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
4815,👏👏👏🏻👏 o senhor merece,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,0,False,0,False,0,False
6310,"Sou autista. Casada com autista. Mãe de dois filhos autistas. Me filiei ao @plmulherlondrina e sou pre candidata a vereadora na minha cidade. Fui muito bem acolhida pelo partido, que me deu oportunidade de representar os autistas e suas famílias. Confiaram em mim. Na minha capacidade. Estou só gratidão. E a @michellebolsonaro é minha inspiração. Eu vou conseguir! 🔥❤️",0,0,0,0,https://www.instagram.com/p/C5QvpbeuR0C/,Carla Zambelli,0,False,0,False,0,False
1960,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",1,1,0,1,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,True,1,False,0,True
3654,"O povo polonês é um grande exemplo de coragem e lealdade para o mundo. Um povo muito amigável, gentil. Foi uma ótima experiência conviver com alguns poloneses.",0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
4623,"Erga sua cabeça, estamos com vossa excelência nesta luta.",0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
2049,VÃO TRABALHAR VAGABUNDOS,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
597,Deputada! Temos que ir pra cima dessa corja.,1,0,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,True,0,True,0,True
3900,A Europa prática o capitalismo. O governo não precisa ser de direita para praticar tal,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,0,False,1,True,0,False
2351,"Maldito MILICO mal caráter, esse DEPUTADOS canalha não tem estrutura nem pra lixeiro da assembleia legislativa, ele deveria estar em um manicômio judiciário.",1,1,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,False,1,False,1,False
393,ele poderia arrumar o que fazer esse bosta,1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
5557,Sinto muito mas tenho medo q ele atrapalhe demais o pai dele. Fala muito.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,1,True
3399,Ñ ganha nem pra porteira de puteiro,1,1,1,1,https://www.instagram.com/p/C3aUy5cOWw_,Joice Hasselmann,1,False,1,False,1,False
6640,Adoro ver isso! 👏👏👏😍😍😍😍😍😍,0,0,0,0,https://www.instagram.com/p/C3v9JGyvsjD/,Eduardo Bolsonaro,0,False,0,False,0,False
4026,Considere o veganismo! Por favor!🙏🙏🙏🙏,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,False,0,False,0,False
2094,"Isso é o anticristo, não tem vergonha na cara, de roubar os direitos de trabalhadores. Ao contrário dele que sempre mamou nas tetas do estado, e nunca criou um projeto se quer. E agora como um desgovernante tira direitos inclusive de eleitores dele como candidato. Um verdadeiro cara de pau.",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
5802,Da lhe Benedita da silva,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
3565,Parabéns para essas guerreiras corajosas,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
2330,"Joice tá com dor de cutuvelo, para com essa postura lamentável Joice. Se errou em alguma segue em frente, ñ precisa virar oposição ao governo.",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
5136,"Alem de bonita, inteligente!",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
4493,Muito legal. Imperdível,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
2210,"se falar A ESQUERDA RECLAMA, se não falar A ESQUERDA INVENTA...bora esquecer essa esquerda DUZINFERNOS e trabalhar meu povo!!!",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
5032,A imprensa que queremos👏👏🇧🇷,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro,0,False,0,False,0,False
5738,Amei sua fala Benedita💋,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
5894,Estão querendo prender Lula de novo.,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,1,True,1,True,0,False
5220,"Nós e o mundo todo sabe que essa moça não era a mais bonita. O concurso de miss universo há muito tempo se tornou um evento político. Sabemos que não é apenas a beleza física que está sendo avaliada, é todo um conjunto.",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
6278,#LULADAPAZ 💙🇧🇷 #haddad forte e inteligente na pasta!,0,0,0,0,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,0,False,0,False,0,False
2774,"Não tenha dúvidas, sem capim está sempre a sua disposição 😂😢",1,1,1,1,https://www.instagram.com/p/C5ep78XPyzw/,Eduardo Bolsonaro,0,True,0,True,0,True
5418,"E por falar nisso, e a delação do paloci????",0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,0,False,0,False,0,False
2435,Lugar de ladrão é na cadeia Lula bandido,1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,1,False,1,False,1,False
3457,Esse filho de chocadeira tem aversão à família e religião porque é fruto de uma família desajustada! Única família para ele e quadrilha e aposto que até entre eles deve haver briga! Quando esse velho bater as botas se já não bateu a ninhada dele vai se matar para dividir o fruto de uma vida de corrupção e desvios,1,1,1,1,https://www.instagram.com/p/C5RG9JWovk7/,Carla Zambelli,1,False,1,False,1,False
2378,O Bolsonaro libertou os demônios que estavam escondidos.,1,1,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,False,1,False,1,False
2033,Governo golpista 😠😠😠,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
6281,Publiquem quem já assinou,0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli,0,False,0,False,0,False
6568,@coca.figueiredo chefe não saber e normal..........fica na paz vamos nos alegrR mais segurança pra nós pais de família 👏,0,0,0,0,https://www.instagram.com/p/C4wJzqbMqZZ/,Carla Zambelli,0,False,1,True,0,False
3703,"Hoje mesmo, assim que chegar em casa vou abrir uma bem gelada e assistir.",0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,0,False,0,False,0,False
6478,Parabéns pelo engajamento com país e de pessoas assim que precisamos..😍😍,0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro,0,False,0,False,0,False
6908,👏👏👏👏falou tudo Carla Zambelli é orgulho para o Brasil.,0,0,0,0,https://www.instagram.com/p/C5ivDPjt8Hp/,Carla Zambelli,0,False,0,False,0,False
1961,Enquanto isso o véio do baú dava um show de misoginia e racismo.,1,0,1,1,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,1,False,1,False,1,False
4673,Cada uma viu ninguém merece já chega,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,True,0,False,0,False
5577,"Joice concordo com vc, o presidente fica desacreditado com os comentários dos filhos, é uma pena.",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
3311,"Ae, não vai dar moleza pra pastor não, né? Cortou e isenção absurda dos mercadores da fé, agora tem que manter!!!!",1,0,1,1,https://www.instagram.com/p/C114G1zNdjW/,Fernando Haddad,1,False,1,False,1,False
6693,Podemos ter opiniões diferentes e realizar um debate de país digno e honesto para o futuro. @joicehasselmannoficial sou de Centro-esquerda e concordo contigo!,0,0,0,0,https://www.instagram.com/p/C5ZV9mMucGn,Joice Hasselmann,0,False,0,False,0,False
651,"E o dinheiro também por debaixo dos panos, esse pastoreco dizendo que financiou esse ato, tem que investigar a máquina de roupa suja que está por trás dessa manifestação.",1,1,0,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,1,False,1,False,1,False
4798,Professor para presidente 👏👏👏,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,0,False,0,False,0,False
5736,É tem negro defendendo essa barbárie!,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,True,1,True,1,True
5661,Esses filhos vão acabar com o mandato do pai,0,1,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,True,0,False,0,False
4396,"Que absurdo, não sei como tem gente q assiste esse cara, e ainda acham graça 😔",0,1,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,True,1,True,1,True
6094,Quando ele vai ouvir musk na polícia federal kkkkkk,0,0,0,0,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro,0,False,1,True,0,False
1538,Esse Feliciano é um sujo carniceiro!,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
4561,Muito triste. Deus honre essa mulher!!!,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
115,"Enfia a sua pena no seu rabo, velha nojenta",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
6609,"Um abraço, nossa corajosa representante na luta contra as mentiras que assolam o nosso país.",0,0,0,0,https://www.instagram.com/p/C4ncODbBcrm/,Carla Zambelli,0,False,0,False,0,False
1915,"Postagem ridícula Carla, vai trabalhar",1,0,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
925,Não existe gabinete do ódio do lado.debbolsonaro isso é coisa de lula,1,1,1,1,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,1,False,1,False,1,False
6446,Parabéns e muitas bençãos na vida de Bolsonaro!!!🙏🇧🇷,0,0,0,0,https://www.instagram.com/p/C4xe8v1L1WE/,Eduardo Bolsonaro,0,False,0,False,0,False
4946,Foi tudo em um piscar de olhos.,0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,0,False,1,True,0,False
888,Eles não cansam de passar vergonha,1,1,0,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
2672,Tomei nojo!,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
4741,Gente em que mundo estamos... Como um cara que é pastor pede as pessoas para atacar alguém?,0,0,0,0,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,0,False,0,False,1,True
3618,DEUS acima de tudo e de todos,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
4421,Aaaah nao! A internet nao vai aguentar! 😍👏🏼,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
5702,"Parabéns Benedita, pra cima deles",0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
6275,Eis que você estuda 4 meses de economia 20 anos atrás.,0,0,0,0,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,0,False,0,False,0,False
3717,Melhor episódio da vida ❤️❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,0,False,0,False,0,False
1297,Quem escreveu isso contra a ministra é uma verdadeira bicha enrustida um tremendo cortador de madeira pelo furico 💩💩💩,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,1,False,1,False,1,False
4107,Meu Deus. Ela tem apenas 16 anos com toda essa lucidez e sensibilidade? Tem gente governando por ai que não consegue falar uma frase que faça algum sentido... tanto a aprender com as crianças e os jovens! Maravilhosa!,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,1,True,0,False
390,"O MAIOR ERRO E DIZER QUE ELE ""DIZ""PORQUE NA VERDADE ELE NAO DIZ NADA, APENAS CAGA PELA BOCA..",1,0,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
5946,Claro meu amor até hoje ninguém nunca provou nada,0,0,0,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann,0,False,0,False,0,False
1995,Esse miseravel nunca trabaalhou o tempo que passou como parlamentar so ia fazer baixaria e dormir sem se preocupar sempre no final do mês estava lá seus vencimentos sem fazer por ondem.,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
977,@alice.lavigne.3388 NOJO! por isso prefiro assistir o fantástico aos fins de domingo. Porque contém informações e conteúdos!,1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,True,0,True,0,True
