modelo,condicao,predicao,label_final,id,comentario,erro
e5_large_instruct,sem_instrucao,0,1,235,Ah tá com pena? Devolve o dinheiro do 🇧🇷,True
e5_large_instruct,sem_instrucao,0,1,452,Que dia é o impeachment desse senhor mesmo? Já deu 💩💩💩💩💩💩💩💩💩💩💩💩💩💩,True
e5_large_instruct,sem_instrucao,1,0,6561,"O AMAZONAS AGONIZA MAIS UMA VEZ, AGORA É QUALIDADE PÉSSIMA DE AR RELACIONADA A FUMAÇA CONSEQUÊNCIA DAS QUEIMADAS PROMOVIDA PELA AÇÃO HUMANA. Os humanos destruindo nosso meio ambiente, os animais que lá habitam e nos sufocando com essa fumaça insuportável",True
e5_large_instruct,sem_instrucao,0,1,2026,Este homem é o CÃO em forma de serhumaninho 😂😂😂,True
e5_large_instruct,sem_instrucao,1,0,4641,"Que absurdo contra essa mulher,ministra ou nao.",True
e5_large_instruct,sem_instrucao,0,1,245,Ninguém está preocupado com a pena dela. É melhor ela cuidadar do pais dela .,True
e5_large_instruct,sem_instrucao,0,1,1495,Esse calhorda nunca mais terá a força que nosso Brasil tem hoje 👏🏻👏🏻👏🏻👏🏻,True
e5_large_instruct,sem_instrucao,0,1,1525,Já estou levantado capeta,True
e5_large_instruct,sem_instrucao,1,0,3803,@lauraisv tá ofendendo seu país aqui amiga,True
e5_large_instruct,sem_instrucao,1,0,5754,Benedita não se altere porque esse ato cometido foi por gente que tem alma escura !,True
e5_large_instruct,sem_instrucao,0,1,1891,"Que bom que,as máscaras estão caindo rápido.",True
e5_large_instruct,sem_instrucao,1,0,6047,Cada vez você se complica mais ficando contra o Presidente. Sinal que é contra a recuperação do nosso País...Fico triste pois admirava você Joice...Agora vejo que me enganei...Mesmo assim seja feliz...,True
e5_large_instruct,sem_instrucao,1,0,5812,Tem que abrir processo disciplinar por quebra de decoro na forma do regimento. Pelo vandalismo e pelo ato de racismo.,True
e5_large_instruct,sem_instrucao,1,0,4645,"Se fosse o Pabllo Vittar , os lacradores: ""Linda"" , ""Essa mulher nos representa"" , ""Ninguém solta a mão de ninguém"" , ""Viva o Feminismo"". 😂😂😂😂😂😂",True
e5_large_instruct,sem_instrucao,1,0,3551,"Cara, você tem noção de quem ordenou essa invasão da Polonia!?!?🙁😣",True
e5_large_instruct,sem_instrucao,0,1,356,E um viva à esquerdalha!!!!!!,True
e5_large_instruct,sem_instrucao,0,1,1063,"@maisa vamos tesouro, ñ se misture com essa gentalha 🥺",True
e5_large_instruct,sem_instrucao,0,1,649,"Para que tanta inveja Muié, o povo tem que manifestar mesmo para provar que Bolsonaro é mais amado que o *L* o persona non grata, aceita que dói menos tá?",True
e5_large_instruct,sem_instrucao,1,0,3919,Lei da mordaça,True
e5_large_instruct,sem_instrucao,1,0,4619,"Que absurdo fizeram com ela,o Brasil precisa de você,e está fazendo um ótimo trabalho,indo atrás de pedófilos que estupram até bebês.",True
e5_large_instruct,sem_instrucao,0,1,2862,Não suporto mais tantas asneiras e imbecilidade desse estúpido. Acorda Brasil do sono da ignorância Ninguém solta a mão de ninguém. #LULAÉINOCENTE #LULALIVREJÁ #CADÊAPROVA? #EusouLula Recife PE Lula foi e sempre será o melhor e honesto presidente do Brasil e único Presidente que fez pelo povo Brasileiro o que nenhum outro presidente quiz fazer e pelo Brasil. Ninguém solta a mão de ninguém.,True
e5_large_instruct,sem_instrucao,0,1,2601,Vc e a Greta: duas oportunistas,True
e5_large_instruct,sem_instrucao,0,1,420,Fora bozzolino! Christina vamos a volver✌✌✌,True
e5_large_instruct,sem_instrucao,0,1,1637,"Quando a gente acha que uma pessoa não consegue ser mais zé ruéla do que já é, vem o cara e se supera.",True
e5_large_instruct,sem_instrucao,1,0,4532,Isso é um tipo de violência contra a MULHER MINISTRA DAMARES. Tem q ser tomada uma providência.,True
e5_large_instruct,sem_instrucao,1,0,5934,Afinal o sítio não é dele kkkkkkkkkkkkk,True
e5_large_instruct,sem_instrucao,0,1,1963,"Ainda bem que não foi no SBT, com certeza , lá, o resultado seria alterado pelo dono.",True
e5_large_instruct,sem_instrucao,1,0,5569,Por que você e a Janaína se calaram quando escutam o Lindbergh farias fazendo menção a desordem civil e quando a Gleisi fala que pessoas serão mortas ao tentarem prender o Lula?,True
e5_large_instruct,sem_instrucao,0,1,2257,Outra q não vou e essa Janaína fica em cima do muro o lado q tá ganhando e q ela vai,True
e5_large_instruct,sem_instrucao,1,0,4379,O pior é que as pessoas acham graça,True
e5_large_instruct,sem_instrucao,0,1,2680,"Emprego é bom mas ganhar 1.200,00 por mês pra cuidar de casa e filhos, é outra história. É muito pão e circo.",True
e5_large_instruct,sem_instrucao,1,0,6842,"Na verdade, a maior mensagem que eu tirei da propaganda foi 'tenha cachorros em casa pra espantar a dengue'",True
e5_large_instruct,sem_instrucao,0,1,2584,"Claro, e criança adolescente, mas tem postura de bruxa",True
e5_large_instruct,sem_instrucao,0,1,2872,"Continuará sendo a diva das Américas e a única mulher eleita e reeleita presidente da república federativa do Brasil! Engulam isso, canalhas fascistas.",True
e5_large_instruct,sem_instrucao,0,1,496,"Perde não, Carla. As notícias verdadeiras é que são válidas mesmo. Quem corre risco maior é a esquerda, que inventou muito na eleição.",True
e5_large_instruct,sem_instrucao,0,1,2295,"Realmente , seria mais sensato que os filhos do Presidente permanecessem calados!!! 👍",True
e5_large_instruct,sem_instrucao,0,1,1839,"No Brasil ñ pensou, e sim na sua pessoa. Patriota de bosta",True
e5_large_instruct,sem_instrucao,0,1,3210,Tomar o diploma dele,True
e5_large_instruct,sem_instrucao,0,1,3276,"O grupo é grande, com certeza tem mais políticos no meio.",True
e5_large_instruct,sem_instrucao,0,1,3237,"O tombo vai ser grande, eu vou aplaudir de pé.",True
e5_large_instruct,sem_instrucao,0,1,2101,Ñ suporto essas palhaçadas esse ñ. me representa.,True
e5_large_instruct,sem_instrucao,0,1,3146,Kkkkk bem afrontoso👏👏👏👏👏👏🙌,True
e5_large_instruct,sem_instrucao,1,0,5391,Deveria recolher impostos em quem votou nele !,True
e5_large_instruct,sem_instrucao,0,1,994,E essas mulheres rindo????? Credo,True
e5_large_instruct,sem_instrucao,0,1,3114,🤣🤣🤣🤣🤣ser desmentida ao vivo não tem preço!!!🤣🤣🔝🇧🇷,True
e5_large_instruct,sem_instrucao,0,1,2087,Aí seus otario bonsoniho,True
e5_large_instruct,sem_instrucao,0,1,1960,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",True
e5_large_instruct,sem_instrucao,0,1,597,Deputada! Temos que ir pra cima dessa corja.,True
e5_large_instruct,sem_instrucao,1,0,5894,Estão querendo prender Lula de novo.,True
e5_large_instruct,sem_instrucao,0,1,2774,"Não tenha dúvidas, sem capim está sempre a sua disposição 😂😢",True
e5_large_instruct,sem_instrucao,1,0,4673,Cada uma viu ninguém merece já chega,True
e5_large_instruct,sem_instrucao,1,0,5736,É tem negro defendendo essa barbárie!,True
e5_large_instruct,sem_instrucao,1,0,4396,"Que absurdo, não sei como tem gente q assiste esse cara, e ainda acham graça 😔",True
e5_large_instruct,sem_instrucao,1,0,4741,Gente em que mundo estamos... Como um cara que é pastor pede as pessoas para atacar alguém?,True
e5_large_instruct,sem_instrucao,0,1,977,@alice.lavigne.3388 NOJO! por isso prefiro assistir o fantástico aos fins de domingo. Porque contém informações e conteúdos!,True
e5_large_instruct,sem_instrucao,1,0,6021,"A estratégia de Soros é apoiar movimentos de protesto que minam os nacionalismos, colocando acima as reivindicações sociais globais, que desafiam os governos progressistas com um senso de pátria. De pertencer a um território e uma cultura. Malala e Greta fazem parte dessa estratégia, embora a mídia corporativa do mundo esteja focada em saber se a garota escandinava pode retornar de veleiro, mula ou skate para sua escola sueca, para não se contaminar no caminho de volta.",True
e5_large_instruct,sem_instrucao,0,1,662,"Sei não hein!? Pertinente, porém vejo um desvio de pensamento arquitetado aí!",True
e5_large_instruct,sem_instrucao,1,0,3953,Desfazem tudo que o presidente Bolsonaro faz !!! Que sentido faz ?,True
e5_large_instruct,sem_instrucao,1,0,5501,Vc poderia ser mais sensata ... E não alimentar ainda mais as coisas... afinal de que lado vc esta ...,True
e5_large_instruct,sem_instrucao,1,0,5562,Os filhos do Presidente só criam problemas .... corta a mesada deles ....,True
e5_large_instruct,sem_instrucao,0,1,1217,"Jornalistas babaca, somos todos Damares❤️❤️❤️",True
e5_large_instruct,sem_instrucao,1,0,4229,Lindao arrebenta,True
e5_large_instruct,sem_instrucao,1,0,3522,Devia ter tido pena ANTES... bem ANTES 🤬,True
e5_large_instruct,sem_instrucao,1,0,3687,"@matthews_salles Que bobagem! O Glen ñ precisa da proteçao de ninguem! O flavinho, sim!",True
e5_large_instruct,sem_instrucao,0,1,2342,So negros morrem no Brasil? Bandido nao escolhe cor!,True
e5_large_instruct,sem_instrucao,0,1,354,Ele está certo. Vai ter um monte de argentino faminto invadindo aqui,True
e5_large_instruct,sem_instrucao,1,0,6409,Kkkkk Mais afiado que tramontina😂💚💛,True
e5_large_instruct,sem_instrucao,1,0,6274,Os Robin Hood's do Brasil,True
e5_large_instruct,sem_instrucao,1,0,3768,Pra ganhar a eleição teve que prender Lula sem provas .....,True
e5_large_instruct,sem_instrucao,0,1,661,Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato.,True
e5_large_instruct,sem_instrucao,0,1,1760,Tira o nome de Jesus da boca.,True
e5_large_instruct,sem_instrucao,0,1,690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",True
e5_large_instruct,sem_instrucao,0,1,1077,Tudi lixo e me admiro mães levando crianças lá 😩,True
e5_large_instruct,sem_instrucao,1,0,6059,"Projeto do George Soros, patrocinador da esquerda no mundo.",True
e5_large_instruct,sem_instrucao,0,1,2832,"Tô com meu presidente, está Maria mijona quer meter o bedelho no país dos outros, por que ela não investe toda essa força pra reflorestar o país dela, falar do país dos outros é fácil, agora tá todo mundo preocupado com o nosso verde e outras coisas mais, acho que se ela não nos encher é melhor, manda ver presidente, nós te apoiamos.",True
e5_large_instruct,sem_instrucao,1,0,3539,É sério que estão comemorando a invasão dos nazistas????? Caramba...... Decepção!!!!!!!,True
e5_large_instruct,sem_instrucao,0,1,680,"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",True
e5_large_instruct,sem_instrucao,0,1,2006,Parabéns aos envolvidos! Faz arminha e grita mito.,True
e5_large_instruct,sem_instrucao,0,1,495,Ainda bem que do PT e do Lula Ladrao só falamos a verdade.,True
e5_large_instruct,sem_instrucao,1,0,5853,Tem dinheiro... responde em liberdade 😡 lamentável,True
e5_large_instruct,sem_instrucao,0,1,2840,Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄,True
e5_large_instruct,sem_instrucao,1,0,5528,"Esses filhos foram criados dessa maneira, falando o que pensam. Esquecem que estão no comando de uma grande nação. Precisam todos eles pensar melhor antes de falar.",True
e5_large_instruct,sem_instrucao,1,0,5447,É o mito dos trabalhador,True
e5_large_instruct,sem_instrucao,0,1,2258,Os filhos do nosso Presidente poderiam calar à boca!!!,True
e5_large_instruct,sem_instrucao,1,0,6194,Não dê isenção a pastores!!!!,True
e5_large_instruct,sem_instrucao,1,0,4940,"Desculpe, mas acho lamentável e infantil... não espero isso de parlamentares a quem confiei e dei a voz para nos defender.",True
e5_large_instruct,sem_instrucao,0,1,1539,Um homem de Deus que nem o diabo quer .,True
e5_large_instruct,sem_instrucao,1,0,3761,Já tá na hora de gravar vídeo com os caras da Galãs Feios,True
e5_large_instruct,sem_instrucao,0,1,3269,"A importância da democracia, das instituições, da Justiça e da @policiafederal @flaviodino e a luta da esquerda @psol50 @ptbrasil @pcdob_oficial e da imprensa e dos movimentos sociais para não deixar impune os mandantes milicianos de direita deste assassinato político contra uma mulher de luta e de esquerda, que lutava pelos pobres, favelados, trabalhadores, povo e democracia! MARIELLE VIVE!",True
e5_large_instruct,sem_instrucao,0,1,1933,SÓ A ESQUERDOPATIA NÃO VÊ ISSO...,True
e5_large_instruct,sem_instrucao,1,0,5637,é preciso pensar 10 X antes de falar para depois ter que pedir desculpas . Certos Bolsonaros deviam aprender isso . um leão nuca pede desculpas ..,True
e5_large_instruct,sem_instrucao,1,0,4939,"Noh coisa feia duas deputadas do mesmo partido , com essas brigas sem fundamento.",True
e5_large_instruct,sem_instrucao,0,1,3279,"Eu quero mais mulheres na política, mas que não sejam iguais a você.",True
e5_large_instruct,sem_instrucao,0,1,1146,Aceitar comentários de Minions é de uma grandeza absoluta... só por isso tem meu voto eternamente,True
e5_large_instruct,sem_instrucao,0,1,1938,"🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 Maravilha! Bolsonaro 2022!!!!! Vamos mudar o rumo de nossas vidas pelo trabalho, pela honra, pela honestidade e pela ética. Apoio total ao governo. Vamos defender nosso país da quadrilha comunista.",True
e5_large_instruct,sem_instrucao,0,1,2969,Tem que mandar outra dizendo que esses vigaristas não nos representam.,True
e5_large_instruct,sem_instrucao,0,1,160,Ou quando o Brasil estava sendo saqueado pelo PT? ?,True
e5_large_instruct,sem_instrucao,0,1,3444,@crisflorais orgulho de levar no rabicó ne,True
e5_large_instruct,sem_instrucao,0,1,1715,Ainda bem que ele eh fervoroso evangélico 😱 eh hipocrisia que se chama ?,True
e5_large_instruct,sem_instrucao,0,1,307,@ricardobedendo Vc ainda ñ caiu fora? Va seguir seu jegue!,True
e5_large_instruct,instrucao_manual,0,1,1996,👏👏👏👏o capeta sendo capeta. Normal.,True
e5_large_instruct,instrucao_manual,0,1,271,A ONU é pior esquerda que temos no mundo atualmente.,True
e5_large_instruct,instrucao_manual,0,1,284,"Os inteligente na pista kkkk o que mais que a galera sabe me contam eu não sabia dessa será que sou burra, a não eu não estava lá na guerra opis",True
e5_large_instruct,instrucao_manual,0,1,659,"Falou e falou e não falou nada, só vejo ódio na vida dela. nada vê essa menina 😂😂😂😂😂😂",True
e5_large_instruct,instrucao_manual,0,1,1482,Esse 💩tem que provar é a sua inocência (não tem como provar) e não atacar o Moro.,True
e5_large_instruct,instrucao_manual,0,1,235,Ah tá com pena? Devolve o dinheiro do 🇧🇷,True
e5_large_instruct,instrucao_manual,0,1,452,Que dia é o impeachment desse senhor mesmo? Já deu 💩💩💩💩💩💩💩💩💩💩💩💩💩💩,True
e5_large_instruct,instrucao_manual,0,1,451,"Daqui a pouco o povo brasileiro que vai migrar pra outros lugares, migração em massa. Com esse governo ridículo autoritário e idiota.",True
e5_large_instruct,instrucao_manual,0,1,2456,"Não aguento mais . Pelo amor de Deus , nesse País os poros dessas pessoas que respira Lula Credo! Chou coisa ruim . Oremos para vê se pensam em coisa sadia 🙏🙏",True
e5_large_instruct,instrucao_manual,0,1,2815,Continua sendo Pirralha só que agora com um título.Ah Ah ah @joicehasselmannoficial,True
e5_large_instruct,instrucao_manual,0,1,2425,Pra todos nós que Samos milhões de negros nessi país incruindo eu esse miZeravel tem que ser punido pela lei isso e inaceitável🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,True
e5_large_instruct,instrucao_manual,0,1,245,Ninguém está preocupado com a pena dela. É melhor ela cuidadar do pais dela .,True
e5_large_instruct,instrucao_manual,0,1,1495,Esse calhorda nunca mais terá a força que nosso Brasil tem hoje 👏🏻👏🏻👏🏻👏🏻,True
e5_large_instruct,instrucao_manual,0,1,1525,Já estou levantado capeta,True
e5_large_instruct,instrucao_manual,0,1,2293,"Fica quieta joice, tá feio ja",True
e5_large_instruct,instrucao_manual,1,0,5754,Benedita não se altere porque esse ato cometido foi por gente que tem alma escura !,True
e5_large_instruct,instrucao_manual,0,1,1891,"Que bom que,as máscaras estão caindo rápido.",True
e5_large_instruct,instrucao_manual,1,0,5812,Tem que abrir processo disciplinar por quebra de decoro na forma do regimento. Pelo vandalismo e pelo ato de racismo.,True
e5_large_instruct,instrucao_manual,1,0,4645,"Se fosse o Pabllo Vittar , os lacradores: ""Linda"" , ""Essa mulher nos representa"" , ""Ninguém solta a mão de ninguém"" , ""Viva o Feminismo"". 😂😂😂😂😂😂",True
e5_large_instruct,instrucao_manual,0,1,3462,Impressionante!!! De doer ouvir estas barbaridades !,True
e5_large_instruct,instrucao_manual,0,1,2367,Pior é que tem negros que votam nessa gente! O Brasil precisa acordar!!!,True
e5_large_instruct,instrucao_manual,0,1,3477,Basta 4 pra fude 220 milhões de pessoas.kkkkk,True
e5_large_instruct,instrucao_manual,0,1,3096,"Infelizmente o governo mundial olha e faz cara de foda-se . Eles não ligam , eles não se importam. APENAS. 🤭🤦🏻‍♀️😥",True
e5_large_instruct,instrucao_manual,0,1,356,E um viva à esquerdalha!!!!!!,True
e5_large_instruct,instrucao_manual,0,1,1063,"@maisa vamos tesouro, ñ se misture com essa gentalha 🥺",True
e5_large_instruct,instrucao_manual,0,1,649,"Para que tanta inveja Muié, o povo tem que manifestar mesmo para provar que Bolsonaro é mais amado que o *L* o persona non grata, aceita que dói menos tá?",True
e5_large_instruct,instrucao_manual,0,1,1740,"E o PSL como sempre, envolvido das atrocidades .",True
e5_large_instruct,instrucao_manual,0,1,632,Até quando o STF vai trabalhar contra o país?,True
e5_large_instruct,instrucao_manual,1,0,3919,Lei da mordaça,True
e5_large_instruct,instrucao_manual,0,1,3332,@lusilenegaspargaspar O RIVOTRIL SENHORA ESQUECEU MESMO 😂😂😂😂😂,True
e5_large_instruct,instrucao_manual,0,1,1773,Deus nos livre desse mal!!!,True
e5_large_instruct,instrucao_manual,1,0,4619,"Que absurdo fizeram com ela,o Brasil precisa de você,e está fazendo um ótimo trabalho,indo atrás de pedófilos que estupram até bebês.",True
e5_large_instruct,instrucao_manual,0,1,1090,Ainda aplaudem uma carniça dessas...,True
e5_large_instruct,instrucao_manual,0,1,2862,Não suporto mais tantas asneiras e imbecilidade desse estúpido. Acorda Brasil do sono da ignorância Ninguém solta a mão de ninguém. #LULAÉINOCENTE #LULALIVREJÁ #CADÊAPROVA? #EusouLula Recife PE Lula foi e sempre será o melhor e honesto presidente do Brasil e único Presidente que fez pelo povo Brasileiro o que nenhum outro presidente quiz fazer e pelo Brasil. Ninguém solta a mão de ninguém.,True
e5_large_instruct,instrucao_manual,0,1,420,Fora bozzolino! Christina vamos a volver✌✌✌,True
e5_large_instruct,instrucao_manual,0,1,135,Ta com pena? Devolve a propina,True
e5_large_instruct,instrucao_manual,0,1,1637,"Quando a gente acha que uma pessoa não consegue ser mais zé ruéla do que já é, vem o cara e se supera.",True
e5_large_instruct,instrucao_manual,0,1,1963,"Ainda bem que não foi no SBT, com certeza , lá, o resultado seria alterado pelo dono.",True
e5_large_instruct,instrucao_manual,0,1,2257,Outra q não vou e essa Janaína fica em cima do muro o lado q tá ganhando e q ela vai,True
e5_large_instruct,instrucao_manual,1,0,5762,Um desgaste muito grande para o congresso nacional tem que ser punido severamente.,True
e5_large_instruct,instrucao_manual,0,1,2309,Esses filhos parecem que querem destruir o pai.,True
e5_large_instruct,instrucao_manual,1,0,6201,"@fernandohaddadoficial PRESIDENTE ARTHUR LIRA, NÓS 38 MILHÕES DE APOSENTADOS E PENSIONISTAS GOSTARÍAMOS DE SABER O PORQUÊ DO DEPUTADO ESTÁ IGNORANDO OS ARTIGOS 154 E 155 DO RICD, QUE JÁ TEM REQUERIMENTO APOIADO POR 257 DEPUTADOS DESDE O DIA 11/09 E ATÉ AGORA O DEPUTADO NÃO MARCOU PAUTA PARA O PROJETO DE QUE DEVERIA TER SIDO PAUTADO NA ORDEM DO DIA, E COMO ESTÁ A REDAÇÃO DO REQUERIMENTO 2973/2023 DO DEPUTADO POMPEO DE MATTOS, QUEREMOS UMA POSIÇÃO VOSSA DEPUTADO. O POVO QUE ELEGEU O SENHOR PRESIDENTE DESSA CASA LEGISLATIVA POIS FOI ATRAVÉS DE VOTOS DE PARLAMENTARES ELEITOS PELO POVO QUE O DEPUTADO FOI ELEITO PRESIDENTE. ENTÃO NOS RESPONDA PORQUÊ O DEPUTADO IGNORA O REGIMENTO INTERNO DA CASA? TRABALHAR EM PTOL DO POVO E COLOCAR O PL4434/2008 EM VOTAÇÃO. APOSENTADO E PENSIONISTAS EDTAO DESEPERADOS COM O REAJUSTE 3 71 FACA PELO POVO.",True
e5_large_instruct,instrucao_manual,0,1,2872,"Continuará sendo a diva das Américas e a única mulher eleita e reeleita presidente da república federativa do Brasil! Engulam isso, canalhas fascistas.",True
e5_large_instruct,instrucao_manual,0,1,496,"Perde não, Carla. As notícias verdadeiras é que são válidas mesmo. Quem corre risco maior é a esquerda, que inventou muito na eleição.",True
e5_large_instruct,instrucao_manual,0,1,2295,"Realmente , seria mais sensato que os filhos do Presidente permanecessem calados!!! 👍",True
e5_large_instruct,instrucao_manual,0,1,3047,Misericórdia!!! Inacreditável!!! Esse povo é doente! Só pode!,True
e5_large_instruct,instrucao_manual,0,1,187,A fonte secou! Não tem mais propininha!😂😂😂😂,True
e5_large_instruct,instrucao_manual,0,1,3210,Tomar o diploma dele,True
e5_large_instruct,instrucao_manual,0,1,3276,"O grupo é grande, com certeza tem mais políticos no meio.",True
e5_large_instruct,instrucao_manual,0,1,3237,"O tombo vai ser grande, eu vou aplaudir de pé.",True
e5_large_instruct,instrucao_manual,0,1,2101,Ñ suporto essas palhaçadas esse ñ. me representa.,True
e5_large_instruct,instrucao_manual,0,1,3146,Kkkkk bem afrontoso👏👏👏👏👏👏🙌,True
e5_large_instruct,instrucao_manual,0,1,994,E essas mulheres rindo????? Credo,True
e5_large_instruct,instrucao_manual,0,1,2087,Aí seus otario bonsoniho,True
e5_large_instruct,instrucao_manual,0,1,1960,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",True
e5_large_instruct,instrucao_manual,0,1,597,Deputada! Temos que ir pra cima dessa corja.,True
e5_large_instruct,instrucao_manual,0,1,2774,"Não tenha dúvidas, sem capim está sempre a sua disposição 😂😢",True
e5_large_instruct,instrucao_manual,1,0,4396,"Que absurdo, não sei como tem gente q assiste esse cara, e ainda acham graça 😔",True
e5_large_instruct,instrucao_manual,0,1,925,Não existe gabinete do ódio do lado.debbolsonaro isso é coisa de lula,True
e5_large_instruct,instrucao_manual,0,1,977,@alice.lavigne.3388 NOJO! por isso prefiro assistir o fantástico aos fins de domingo. Porque contém informações e conteúdos!,True
e5_large_instruct,instrucao_manual,0,1,3167,"Absurdo o que ele tem feito, alguém tem que fazer parar😮😮😮😮😮",True
e5_large_instruct,instrucao_manual,0,1,3303,"Vai arregar pros pastores, Haddad? Vc realmente acha que eles vāo deixar de perseguir a esquerda?",True
e5_large_instruct,instrucao_manual,0,1,662,"Sei não hein!? Pertinente, porém vejo um desvio de pensamento arquitetado aí!",True
e5_large_instruct,instrucao_manual,0,1,384,"Perguntem quantos votos esse energúmeno teve em Roraima, então poderemos ter compreensão do porque ele sente liberdade para as atrocidades que diz e faz sem pudor.",True
e5_large_instruct,instrucao_manual,0,1,2146,"Depois q esse verme sair , pode revogar essas merdas q ele tá fazendo com o povo?",True
e5_large_instruct,instrucao_manual,1,0,4229,Lindao arrebenta,True
e5_large_instruct,instrucao_manual,1,0,3522,Devia ter tido pena ANTES... bem ANTES 🤬,True
e5_large_instruct,instrucao_manual,1,0,3687,"@matthews_salles Que bobagem! O Glen ñ precisa da proteçao de ninguem! O flavinho, sim!",True
e5_large_instruct,instrucao_manual,0,1,2342,So negros morrem no Brasil? Bandido nao escolhe cor!,True
e5_large_instruct,instrucao_manual,0,1,354,Ele está certo. Vai ter um monte de argentino faminto invadindo aqui,True
e5_large_instruct,instrucao_manual,1,0,6274,Os Robin Hood's do Brasil,True
e5_large_instruct,instrucao_manual,0,1,2833,"A Time devia colocar como personalidade do ano as crianças que são vítima de casamento precoce e morrem na primeira relação sexual por inúmeras perfurações internas mais e mais fácil colocar o que bem lhe convir o presidente está certo e uma pirralha sim e deveria estar aprendendo que o mundo inteiro está sendo destruído principalmente pessoas,,,,deviam observa os peixes grandes.....",True
e5_large_instruct,instrucao_manual,1,0,3768,Pra ganhar a eleição teve que prender Lula sem provas .....,True
e5_large_instruct,instrucao_manual,0,1,661,Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato.,True
e5_large_instruct,instrucao_manual,0,1,1760,Tira o nome de Jesus da boca.,True
e5_large_instruct,instrucao_manual,0,1,690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",True
e5_large_instruct,instrucao_manual,0,1,746,😂 Porisso gosto dele pq eu sou afiada igual a ele povo pela saco!,True
e5_large_instruct,instrucao_manual,0,1,2832,"Tô com meu presidente, está Maria mijona quer meter o bedelho no país dos outros, por que ela não investe toda essa força pra reflorestar o país dela, falar do país dos outros é fácil, agora tá todo mundo preocupado com o nosso verde e outras coisas mais, acho que se ela não nos encher é melhor, manda ver presidente, nós te apoiamos.",True
e5_large_instruct,instrucao_manual,0,1,516,"Disseram que houve renovação. Que nada, quem manda são os caciques corruptos de sempre.",True
e5_large_instruct,instrucao_manual,0,1,680,"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",True
e5_large_instruct,instrucao_manual,0,1,1103,"Nojo, ta passando dos limites",True
e5_large_instruct,instrucao_manual,0,1,2006,Parabéns aos envolvidos! Faz arminha e grita mito.,True
e5_large_instruct,instrucao_manual,0,1,495,Ainda bem que do PT e do Lula Ladrao só falamos a verdade.,True
e5_large_instruct,instrucao_manual,1,0,5853,Tem dinheiro... responde em liberdade 😡 lamentável,True
e5_large_instruct,instrucao_manual,1,0,3504,A Dilma chilena 🤢🤢🤢🤮🤮,True
e5_large_instruct,instrucao_manual,0,1,2840,Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄,True
e5_large_instruct,instrucao_manual,0,1,2347,"Triste isso....força e acabem com esse racista por falta de decoro, por violência e racismo declarado",True
e5_large_instruct,instrucao_manual,1,0,5447,É o mito dos trabalhador,True
e5_large_instruct,instrucao_manual,0,1,2258,Os filhos do nosso Presidente poderiam calar à boca!!!,True
e5_large_instruct,instrucao_manual,0,1,2611,Estão usando a menina e como usam a família da Mariela. Interesses excusos movem a mídia esquerdopa,True
e5_large_instruct,instrucao_manual,1,0,6194,Não dê isenção a pastores!!!!,True
e5_large_instruct,instrucao_manual,0,1,1539,Um homem de Deus que nem o diabo quer .,True
e5_large_instruct,instrucao_manual,1,0,3761,Já tá na hora de gravar vídeo com os caras da Galãs Feios,True
e5_large_instruct,instrucao_manual,0,1,3269,"A importância da democracia, das instituições, da Justiça e da @policiafederal @flaviodino e a luta da esquerda @psol50 @ptbrasil @pcdob_oficial e da imprensa e dos movimentos sociais para não deixar impune os mandantes milicianos de direita deste assassinato político contra uma mulher de luta e de esquerda, que lutava pelos pobres, favelados, trabalhadores, povo e democracia! MARIELLE VIVE!",True
e5_large_instruct,instrucao_manual,0,1,1933,SÓ A ESQUERDOPATIA NÃO VÊ ISSO...,True
e5_large_instruct,instrucao_manual,0,1,462,"Eu tenho ranço desse estocador de cocô, mas entendi o que ele quis dizer em relação à Roraima. A população desse estado teve muitos problemas com os imigrantes venezuelanos. Agora ele errou ao dizer, que um governo de esquerda na Argentina faria isso, está mais fácil a gente emigrar para lá se isso acontecer.",True
